Direction,Source Device,Destination Device,Packet Size
receive,osram,coordinator,47
receive,osram,coordinator,52
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
receive,osram,coordinator,47
send,coordinator,osram,45
send,coordinator,osram,45
send,coordinator,osram,45
send,coordinator,osram,45
receive,osram,coordinator,52
send,coordinator,osram,45
receive,osram,coordinator,47
receive,osram,coordinator,52
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,57
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,ledvance,coordinator,77
receive,ledvance,coordinator,77
receive,ledvance,coordinator,77
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,57
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,50
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,53
send,coordinator,osram,45
send,coordinator,osram,50
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,53
send,coordinator,osram,45
receive,ledvance,coordinator,77
receive,ledvance,coordinator,77
receive,ledvance,coordinator,77
receive,ledvance,coordinator,77
receive,ledvance,coordinator,77
receive,ledvance,coordinator,77
receive,ledvance,coordinator,77
receive,ledvance,coordinator,77
receive,ledvance,coordinator,77
receive,ledvance,coordinator,77
receive,ledvance,coordinator,77
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,57
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,osram,coordinator,47
receive,osram,coordinator,51
receive,osram,coordinator,60
receive,osram,coordinator,69
receive,ledvance,coordinator,57
receive,ledvance,coordinator,57
receive,ledvance,coordinator,57
receive,ledvance,coordinator,57
receive,ledvance,coordinator,57
receive,ledvance,coordinator,57
receive,osram,coordinator,69
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,osram,coordinator,47
send,coordinator,osram,45
send,coordinator,osram,45
send,coordinator,osram,45
receive,osram,coordinator,47
receive,osram,coordinator,52
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,45
send,coordinator,osram,45
send,coordinator,osram,45
receive,osram,coordinator,47
receive,osram,coordinator,52
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,52
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
receive,osram,coordinator,47
send,coordinator,osram,45
send,coordinator,osram,45
send,coordinator,osram,45
send,coordinator,osram,45
receive,osram,coordinator,52
send,coordinator,osram,45
send,coordinator,osram,48
receive,water_leak_sensor,coordinator,54
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,ledvance,51
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
send,coordinator,ledvance,45
receive,osram,coordinator,50
send,coordinator,ledvance,45
send,coordinator,ledvance,45
send,coordinator,osram,45
send,coordinator,ledvance,50
send,coordinator,ledvance,50
send,coordinator,ledvance,45
send,coordinator,ledvance,50
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,57
receive,osram,coordinator,47
receive,osram,coordinator,52
receive,osram,coordinator,47
receive,osram,coordinator,50
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,45
send,coordinator,osram,48
receive,ledvance,coordinator,55
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,ledvance,coordinator,52
receive,osram,coordinator,50
send,coordinator,ledvance,45
send,coordinator,osram,45
send,coordinator,ledvance,50
receive,ledvance,coordinator,55
receive,ledvance,coordinator,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,ledvance,48
send,coordinator,ledvance,45
send,coordinator,ledvance,45
send,coordinator,ledvance,45
send,coordinator,ledvance,50
send,coordinator,ledvance,50
receive,osram,coordinator,47
receive,osram,coordinator,52
receive,osram,coordinator,47
receive,osram,coordinator,52
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,ledvance,coordinator,68
send,coordinator,ledvance,45
send,coordinator,ledvance,45
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,ledvance,45
receive,osram,coordinator,57
receive,osram,coordinator,57
receive,osram,coordinator,57
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,ledvance,50
send,coordinator,ledvance,45
send,coordinator,ledvance,50
send,coordinator,ledvance,45
send,coordinator,ledvance,50
send,coordinator,ledvance,50
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
receive,osram,coordinator,47
send,coordinator,osram,45
send,coordinator,osram,45
send,coordinator,osram,45
send,coordinator,osram,45
receive,osram,coordinator,52
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,52
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,54
receive,osram,coordinator,47
receive,osram,coordinator,52
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,water_leak_sensor,54
send,coordinator,water_leak_sensor,54
send,coordinator,water_leak_sensor,54
receive,ledvance,coordinator,77
send,coordinator,water_leak_sensor,54
receive,ledvance,coordinator,77
send,coordinator,water_leak_sensor,50
send,coordinator,water_leak_sensor,50
receive,water_leak_sensor,coordinator,45
receive,water_leak_sensor,coordinator,57
send,coordinator,water_leak_sensor,50
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,45
receive,water_leak_sensor,coordinator,45
receive,water_leak_sensor,coordinator,57
receive,water_leak_sensor,coordinator,57
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,45
receive,water_leak_sensor,coordinator,45
receive,water_leak_sensor,coordinator,54
send,coordinator,water_leak_sensor,49
send,coordinator,water_leak_sensor,49
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
send,coordinator,water_leak_sensor,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,57
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,52
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,57
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,57
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,52
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,osram,coordinator,47
receive,osram,coordinator,52
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,57
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,50
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,53
send,coordinator,osram,45
send,coordinator,osram,50
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,53
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,ledvance,coordinator,55
receive,ledvance,coordinator,55
receive,ledvance,coordinator,52
receive,ledvance,coordinator,52
send,coordinator,ledvance,45
send,coordinator,ledvance,45
send,coordinator,ledvance,50
receive,ledvance,coordinator,55
receive,ledvance,coordinator,45
send,coordinator,ledvance,50
receive,ledvance,coordinator,55
receive,ledvance,coordinator,45
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,osram,coordinator,47
send,coordinator,osram,45
send,coordinator,osram,45
receive,osram,coordinator,52
send,coordinator,osram,45
receive,osram,coordinator,52
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,57
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,52
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,52
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,52
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,57
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,52
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,52
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,osram,coordinator,47
receive,osram,coordinator,52
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,osram,coordinator,47
send,coordinator,osram,45
send,coordinator,osram,45
send,coordinator,osram,45
receive,osram,coordinator,52
receive,osram,coordinator,52
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
send,coordinator,ledvance,51
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,ledvance,45
send,coordinator,ledvance,45
send,coordinator,ledvance,45
send,coordinator,ledvance,50
send,coordinator,ledvance,50
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,ledvance,45
send,coordinator,ledvance,50
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,ledvance,45
send,coordinator,osram,45
send,coordinator,ledvance,50
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
receive,osram,coordinator,47
receive,osram,coordinator,52
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,45
send,coordinator,osram,45
send,coordinator,osram,45
receive,osram,coordinator,47
receive,osram,coordinator,52
send,coordinator,osram,45
send,coordinator,ledvance,48
receive,ledvance,coordinator,55
receive,ledvance,coordinator,55
receive,ledvance,coordinator,55
receive,ledvance,coordinator,55
receive,ledvance,coordinator,50
receive,ledvance,coordinator,45
receive,ledvance,coordinator,52
receive,ledvance,coordinator,52
send,coordinator,ledvance,45
send,coordinator,ledvance,45
send,coordinator,ledvance,45
send,coordinator,ledvance,50
receive,ledvance,coordinator,55
receive,ledvance,coordinator,45
send,coordinator,ledvance,50
receive,ledvance,coordinator,55
receive,ledvance,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,52
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,57
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,45
receive,osram,coordinator,47
send,coordinator,osram,45
send,coordinator,osram,45
receive,osram,coordinator,52
receive,osram,coordinator,52
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
receive,osram,coordinator,47
receive,osram,coordinator,52
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,57
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,52
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,ledvance,coordinator,77
receive,osram,coordinator,47
receive,osram,coordinator,52
receive,ledvance,coordinator,77
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,57
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,57
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,ledvance,50
send,coordinator,ledvance,45
send,coordinator,ledvance,50
send,coordinator,ledvance,45
send,coordinator,ledvance,50
send,coordinator,ledvance,50
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,57
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,45
receive,osram,coordinator,47
send,coordinator,osram,45
send,coordinator,osram,45
receive,osram,coordinator,52
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,52
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,52
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,52
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,57
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
send,coordinator,ledvance,51
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,ledvance,coordinator,55
receive,ledvance,coordinator,55
receive,osram,coordinator,50
receive,ledvance,coordinator,45
receive,ledvance,coordinator,52
send,coordinator,osram,45
send,coordinator,ledvance,45
send,coordinator,ledvance,45
send,coordinator,ledvance,45
send,coordinator,ledvance,50
receive,ledvance,coordinator,45
send,coordinator,ledvance,50
receive,ledvance,coordinator,45
receive,ledvance,coordinator,55
receive,ledvance,coordinator,52
send,coordinator,ledvance,45
send,coordinator,ledvance,50
receive,ledvance,coordinator,55
receive,ledvance,coordinator,45
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,57
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,ledvance,coordinator,55
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,ledvance,coordinator,52
send,coordinator,ledvance,45
send,coordinator,ledvance,50
receive,ledvance,coordinator,55
receive,ledvance,coordinator,45
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,57
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,52
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,57
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,ledvance,48
receive,ledvance,coordinator,55
receive,ledvance,coordinator,55
receive,ledvance,coordinator,55
receive,ledvance,coordinator,50
receive,ledvance,coordinator,52
receive,ledvance,coordinator,52
send,coordinator,osram,48
send,coordinator,ledvance,45
receive,osram,coordinator,47
send,coordinator,ledvance,45
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,ledvance,45
send,coordinator,ledvance,50
send,coordinator,osram,45
send,coordinator,ledvance,50
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
receive,osram,coordinator,47
receive,osram,coordinator,52
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,osram,coordinator,47
receive,osram,coordinator,52
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,57
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,50
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,53
send,coordinator,osram,45
send,coordinator,osram,50
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,53
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,57
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,57
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
receive,ledvance,coordinator,77
receive,ledvance,coordinator,77
receive,ledvance,coordinator,77
receive,ledvance,coordinator,77
receive,ledvance,coordinator,77
receive,ledvance,coordinator,77
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
send,coordinator,osram,45
send,coordinator,osram,48
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
send,coordinator,osram,45
receive,water_leak_sensor,coordinator,54
receive,water_leak_sensor,coordinator,57
receive,water_leak_sensor,coordinator,54
send,coordinator,osram,48
receive,osram,coordinator,45
send,coordinator,osram,45
send,coordinator,osram,48
receive,osram,coordinator,47
receive,osram,coordinator,45
receive,osram,coordinator,47
receive,osram,coordinator,50
send,coordinator,osram,45
send,coordinator,osram,48
